,course,url
0,Brownsville Golf & Recreation Center,missing
0,Old South Golf Links,http://www.oldsouthgolf.com
0,Island Glen Country Club,missing
0,Tuscarora Greens Golf & Country Club,missing
0,Collins Park Golf Course,missing
0,Par 3 Course at RiverPines Golf Course,missing
0,Course at Aberdeen,missing
0,Milan Golf & Country Club,missing
0,Green Knoll Golf Course,missing
0,Sleepy Hollow Golf Club,missing
0,Meadows Golf Course,missing
0,South Shore Golf Club,missing
0,Deertrak Golf Club,missing
0,Lincoln Hills Golf Club,missing
0,Roseville Cedarholm Golf Course,missing
0,Woods Lakes Course at Princeville Makai Golf Course,http://www.princeville.com
0,Birch Bay Village Golf Course,missing
0,Marrakesh Golf Club,missing
0,Cedar Valley Golf Club,missing
0,Bryn Mawr Country Club,missing
0,Emmetsburg Country Club,missing
0,Wallinwood Springs Golf Club,missing
0,Cottonwood Executive Course at Spuyten Duyval Golf Club,missing
0,Williamsport Country Club,missing
0,Boca Del Mar Country Club,missing
0,Seaside Golf Club,missing
0,L.E. Kaufman Golf Course,missing
0,Hole In the Wall Golf Club,missing
0,Florida Club,http://www.floridaclub.com
0,West Course at Grenelefe Golf & Tennis Resort,missing
0,Fairbury Country Club,missing
0,Southbridge Golf Club,missing
0,Meadow Ridge Course at Pole Creek Golf Club,http://www.polecreekgolf.com
0,Sycamore Ridge Golf Club,missing
0,Walking Stick Golf Course,missing
0,George Wright Golf Course,missing
0,Grassy Lane Golf Club,missing
0,Apple Greens Golf Course,http://www.applegreens.com
0,South East Course at Pine Oaks Golf Course,missing
0,West Course at Broken Sound Club,missing
0,Deer Valley 18-Hole Course at Deer Valley Country Club,missing
0,Grove Farm Golf Course,missing
0,Arroyo Seco Golf Course,http://www.arroyoseco.com
0,Cameron Country Club,missing
0,Camillus Country Club,missing
0,Green Red Course at Sunnybrook Golf Course,missing
0,Inkster Valley Golf Club,missing
0,Timber Wolf Golf Club,missing
0,Deer Crest Quail Run Course at Temple Hills Country Club,missing
0,South Course at Raintree Country Club,missing
0,Fairways Meadows Course at Centennial Golf Club,http://www.centennialgolf.com
0,Russian Jack Springs Golf Course,missing
0,Sun Valley Resort Golf Course,http://www.sunvalley.com/golf/golf.cfm
0,Bellingham Golf & Country Club,missing
0,Kellogg Country Club,missing
0,Hollenback Golf Club,missing
0,Windy Acres Golf Club,missing
0,Silver Oak Golf Course,missing
0,Stadium Course at TPC of Scottsdale,http://www.tpc.com/daily/scottsdale/index.html
0,Burning Oak Country Club,missing
0,Ledgestone Country Club,missing
0,Cardinal Course at Country Club of North Carolina,missing
0,Signal Hill Golf Course,http://www.signalhillgolfcourse.com/
0,Hooper Golf Club,missing
0,Crestview Golf Course,missing
0,Connersville Country Club,missing
0,Three Lakes Golf Course,missing
0,Owosso Country Club,http://www.shianet.org/~owossocc
0,Ocean Village Golf Course,missing
0,Sleeping Indian Cottonwood Course at West Woods Golf Club,missing
0,Avoca Golf & Country Club,missing
0,Glencoe Golf Club,http://www.glencoegolfclub.com
0,Rio Hondo Golf Club,missing
0,J B Golf Course,missing
0,Antelope Greens Golf Course,missing
0,Sands Point Golf Club,missing
0,Gleneagles Golf Club,http://www.gleneaglesgolfsf.com
0,Chippewa National Golf Course,missing
0,Mount Shasta Resort,http://www.mountshastaresort.com
0,Blackhawk Golf Club,http://www.blackhawkgolf.com
0,Maple Ridge Golf Club,missing
0,Blue Red Course at Shawnee Inn & Golf Resort,http://www.shawneeinn.com
0,"Birdies, Eagles & Ducks Public Golf Course",missing
0,Crispin Course at Oglebay Resort,http://www.oglebay-resort.com
0,Pines Course at Diamondhead Country Club,missing
0,Francis Lake Golf Club,missing
0,Copeland Hills Golf Club,missing
0,New York Presbyterian Hospital Golf Course,missing
0,Copper Creek Golf Club,missing
0,Steffens Bedford Trails Public Golf Course,missing
0,Pleasant Hills Golf Course,missing
0,Wildwood Municipal Golf Course,missing
0,Kearney Country Club,missing
0,Black Garnet Course at University Club,missing
0,Queen King Course at Royal Tee Country Club,missing
0,Red White Course at Running Fox Golf Course,missing
0,Tracy Country Club,missing
0,Sunnyside Par 3 Golf Course,missing
0,Sunny Hill Golf Course,missing
0,Raymond Heights Golf Center,missing
0,Lakecliff Country Club,http://www.lakecliff.net
0,Allegheny Hills Golf Course,missing
0,Blue Skies Country Club,missing
0,Prairie View Golf Club,http://www.prairieviewgc.com
0,Lakes Course at Palm Valley Golf Club,http://www.palmvalleygolf.com
0,South Course at Oakland Hills Country Club,missing
0,DeSoto Course at Hot Springs Village,missing
0,Links at Jonesboro,missing
0,Golden Eagle Course at Tides Inn,http://www.the-tides.com
0,Milburn Country Club,missing
0,Cassadaga Lakes Country Club,missing
0,The North Course at President Country Club,missing
0,Slippery Elm Golf Course,missing
0,Antigo Bass Lake Country Club,http://www.basslakecc.com
0,Brea Golf Course,missing
0,Meadowbrook Municipal Golf Course,missing
0,Garner Golf Club,missing
0,West Course at Wycliffe Country Club,missing
0,Big Creek Golf Course,missing
0,Dogwood Hills Country Club,missing
0,Dawson Golf Club,missing
0,Estate Course at PGA National Resort & Spa,http://www.pga-resorts.com/
0,Legacy Golf & Tennis Club,missing
0,Cypress Course at Sweetwater Country Club,missing
0,TPC of Tampa Bay,http://www.tpctampabay.com
0,Apple Valley Golf Course,missing
0,Sequoia Woods Country Club,http://www.sequoiawoods.com/
0,East Course at Jacaranda Golf Club,http://www.golfjacaranda.com
0,Bull Creek Golf & Country Club,missing
0,Dogwood Golf Center,missing
0,Rouge Park Golf Course,missing
0,Pine Course at Cascades Golf Course,missing
0,Highlands,http://www.elkshighlands.com
0,Muncie Elks Country Club 245,missing
0,Pine Grove Springs Country Club,missing
0,Linksman Golf Club,missing
0,Landings at Rickenbacker,http://www.thelandingsgolf.com
0,Blue Red Course at Bamm Hollow Country Club,missing
0,Par 3 Course at Reeves Golf Course,missing
0,Nile Shrine Golf Course,missing
0,Seminole Choctaw Course at Indian Hills Country Club,missing
0,StoneRidge Golf Club,http://www.stoneridgegc.com
0,Sedalia Country Club,missing
0,Bunker Links Municipal Golf,missing
0,Falls Road Golf Course,missing
0,Uniontown Country Club,missing
0,Sunland Village East Golf Course,missing
0,West Course at Boca Lago Golf Course,missing
0,Twin Rivers Golf Club,http://www.twinriversgolfclub.com
0,Blytheville Country Club,missing
0,Aspen Lakes Golf Course,http://www.aspenlakes.com
0,Creek Lake Course at Sand Creek Country Club,missing
0,Nisqually Valley Golf Course,missing
0,Sourwood Forest Golf Course,missing
0,Kingswood Course at Bella Vista Village Golf Courses,http://www.bellavistapoa.com
0,Friendly Valley Golf Course,missing
0,Ruby Hill Golf Club,missing
0,Kearsley Lake Golf Course,http://www.ci.flint.mi.us/parks/golf.html
0,Hatherly Country Club,missing
0,Adams County Country Club,missing
0,El Monte Golf Course,missing
0,Victoria Estates,missing
0,Two Oaks North Golf Club,missing
0,Waverley Country Club,missing
0,Indian Springs Metropark Golf Course,http://www.metroparks.com/activities/golf.php
0,Fresh Meadow Country Club,missing
0,McIntire Park Golf Course,missing
0,Red Blue Course at Mid Vallee Public Golf Course,missing
0,Crowfield Golf & Country Club,missing
0,Palmer Lakeside Course at Barton Creek Resort,http://www.bartoncreek.com
0,Kiva Dunes Golf Course,missing
0,Front & Back Course at Lester Park Golf Course,missing
0,Tournament Club of Iowa,http://www.tcofiowa.com
0,Cantiague Park Golf Course,missing
0,Viroqua Country Club,missing
0,First Nine Course at Edison Club,missing
0,El Conquistador Country Club,http://www.elconcc.com
0,Brookmeadow Country Club,http://www.brookmeadowgolf.com
0,Pohlcat,http://www.pohlcat.net
0,Beachwood Golf Club,http://www.beachwoodgolf.com
0,Sportland Golf Course,missing
0,Ingersoll Memorial Golf Course,missing
0,Bull at Boones Trace,missing
0,Ridgeview Ranch Golf Club,missing
0,Dayton Country Club,missing
0,TPC of Louisiana,http://www.tpc.com
0,Sycamore Ridge Golf Course at Spring Hill,http://www.sycamoreridgegolf.com
0,Pike Lake Country Club,missing
0,Indian Plains Golf Course,missing
0,Toftrees Resort,http://www.toftrees.com
0,Innsbrook Resort & Conference Center,http://www.innsbrook-resort.com
0,Hound Ears Club,http://www.houndears.com/
0,Emerald Bay Country Club,missing
0,Ann Arbor Golf & Outing Club,missing
0,Ridder Farm Golf & Country Club,missing
0,Hill Ridge Course at La Paloma Country Club,http://www.troongolf.com
0,Senator Course at Capitol Hill Golf Club,missing
0,Hemlock Springs Golf Club,missing
0,Club at Morgan Hill,http://www.theclubatmorganhill.com
0,"Red White Course at Colonie Golf Course, Town Of",missing
0,Lancaster Host Golf Resort,missing
0,Lakeview Golf Course,missing
0,Guttenberg Community Golf,missing
0,Williston Country Club,missing
0,Old Course at Saucon Valley Country Club,missing
0,Washington County Golf Course,missing
0,Silo Ridge Country Club,http://www.siloridge.com/
0,Blue Red Course at Neumann Golf Course,missing
0,WillowWood Country Club,missing
0,Goose River Golf Club,missing
0,Tulip Grove Golf Course,missing
0,Lake Mountian Course at Cathedral Canyon Country Club,http://www.cathedral-canyon.com/index.htm
0,Candleridge Golf Course,missing
0,Pit Golf Links,http://www.danmaples.com/pit
0,Knolls Country Club,missing
0,Greenbrier Course at Greenbrier,http://www.greenbrier.com
0,Front Eighteen Course at Black Hawk Golf Course,missing
0,Idlewild Country Club,missing
0,Whitewater Country Club,missing
0,Laurel Lane Golf Club,missing
0,Highland Course at Brae Burn Country Club,missing
0,Crooked Lake Golf Course,missing
0,Cambridge Golf Club,http://www.villageofcambridge.com
0,Tryon Country Club,missing
0,Sauk Centre Country Club,missing
0,Caledonia Country Club,missing
0,Hidden Meadows Golf Course,missing
0,Cape Course at Jonathans Landing,http://www.jonathanslandinggolf.com
0,Black Bear Grizzly Course at Bear Trap Dunes Golf Club,http://www.beartrapdunes.com
0,Kings Golf Course at Waikoloa Beach Golf Club,http://www.waikoloabeachresort.com/kings_course.php
0,Inland Greens Golf Course,missing
0,Warnimont Golf Course,missing
0,Gaylord Country Club,missing
0,Muellers Valley View Farm Golf Course,missing
0,Pines Sands Course at Star Hill Golf & Country Club,missing
0,Siasconset Golf Course,missing
0,Main Course at Pine Needles Lodge & Golf Club,http://www.pineneedles-midpines.com
0,Metro Gold Course at Blacklick Woods Golf Courses,missing
0,Cronins Golf Resort,http://www.croninsgolfresort.com
0,Blue Ash Golf Course,missing
0,Chickasaw Point Country Club,missing
0,Baxter Springs Golf & Country Club,missing
0,Persimmon Course at Anthem Gold & Country Club,http://www.anthemclubliving.com
0,Lucerne Lakes Golf Club,missing
0,Whittle Springs Golf Course,missing
0,Evergreen Hills,missing
0,North East Course at Silver Lakes Country Club,missing
0,Broken Bow Country Club,missing
0,Skamania Lodge Golf Course,missing
0,Links At Firestone Farms,http://www.linksatfirestonefarms.com
0,Gates Park Municipal Golf Course,missing
0,Pines River Course at River Greens Golf Course,http://www.rivergreens.com
0,Fort Myers Country Club,missing
0,Jericho National Golf Club,missing
0,Sandy Ridge Country Club,missing
0,Oakhurst Links,missing
0,Northdale Golf & Tennis Club,http://www.northdalegolf.com
0,Skokie Country Club,missing
0,Indian Valley Country Club,missing
0,Champions Golf Club,missing
0,Roadhaven Golf Course,missing
0,Bachelor Runn Golf Club,missing
0,Green Woods Country Club,missing
0,Terra Ceia Bay Golf & Tennis Club,missing
0,Vic Meyers Golf Course,missing
0,Red Course at Eisenhower Park Golf Course,missing
0,Beatrice Country Club,missing
0,Bocaire Country Club,missing
0,Apple Mountain Golf Course,http://www.applemountain.com/wwwroot/applemountain/golf/
0,Bellaire Golf Course,missing
0,Elmwood Golf Course,missing
0,Kachemak Bay Lynx Golf,http://www.alaskagolfandfishing.com
0,Elkader Golf & Country Club,missing
0,Union City Country Club,missing
0,Regulation Course at Country Club of Mobile,missing
0,Pheasant Run Golf Club,missing
0,Colo Vista Country Club,http://www.colovista.com
0,Meadowlark Hills Golf Course,missing
0,Hiwan Golf Club,missing
0,Lost Lake Woods Club,missing
0,San Angelo Country Club,missing
0,Sequoyah State Park Golf Course,http://www.oklahomagolf.com/Pages/golf5.html
0,River Ridge Course at Harbor Ridge Yacht & Country Club,missing
0,Hummingbird Course at Garden Valley Golf Resort,missing
0,Makaha Valley Country Club,http://www.makahavalleycc.com
0,Prairie Falls Golf Club,missing
0,Melody Lakes Golf Course,missing
0,Daviess County Country Club,missing
0,Front Back Course at Rolling Green Golf Club,missing
0,Hartland Golf & Recreation Center,missing
0,Waialae Country Club,missing
0,Eagles Bluff Country Club,http://www.eaglesbluff.com
0,Villages at Country Creek,missing
0,Ganado Golf,missing
0,Westhampton Course at Country Club of Virginia,missing
0,Prince Queen Course at Royal Tee Country Club,missing
0,Canyon Course at Ventana Canyon Golf Club,http://www.thelodgeatventanacanyon.com
0,Sleepy Hollow Golf & Country Club,missing
0,Windwood Hollow Golf Course,http://www.windwoodhollow.com
0,Butler Park Pitch & Putt Golf Course,missing
0,West Course at Jacaranda Golf Club,http://www.golfjacaranda.com
0,Gardiners Bay Country Club,missing
0,Veterans Administration Domiciliary Golf Course,missing
0,Carriage Greens Golf & Racquetball Country Club,missing
0,Webster City Country Club,missing
0,Myers Park Country Club,missing
0,Horse Thief Country Club,http://www.horsethiefcountryclub.com
0,Speidel Course at Oglebay Resort,http://www.oglebay-resort.com
0,Townsend Ridge Country Club,http://www.townsendridge.com
0,Crane Country Club,missing
0,Sycamore Country Club,missing
0,The South Course at Hartland Glenn Golf Course,missing
0,West South Course at Sycamore Hills Golf Club,http://www.sycamorehills.com
0,University of Mississippi Golf Club Ole Miss,missing
0,Stonehedge Course at Gull Lake Views Stonehedge & North Course,http://www.gulllakeview.com
0,Mid Valley Golf Course,missing
0,Short Course at Links at Shirley,http://www.linksatshirley.com
0,Country Club of Barre,missing
0,White Blue Course at River Bend Golf Course,missing
0,Royal Ravenna Scottish Links Golf Course,missing
0,Palmetto Golf Club,missing
0,Rockfish Golf Course,missing
0,Monument Shadows Golf Course,missing
0,De Smidts Golf Course & Country Club,http://www.desmidts.com
0,Acoaxet Club,missing
0,Hillsboro Country Club,missing
0,Executive Course at Braemar Golf Course,http://www.ci.edina.mn.us/Pages/L3-20_BraemarGolfCourses.htm
0,Whitinsville Golf Club,missing
0,Blue White Course at Pease Golf Course,http://www.peasedev.org/web/golf_course/golf.htm
0,Oceans West Golf Club,missing
0,Birch Bay Resort & Golf Course,http://www.birchbaygolfresort.com
0,Ridge at Castle Pines North,http://www.theridgecpn.com
0,Old Course at Canongate on White Oak,missing
0,Montevallo Golf Club,missing
0,Scotch Meadows Country Club,missing
0,Wil-Mar Golf Club,missing
0,Links at Challedon,missing
0,Blue Course at Palmetto Pines Golf Course,missing
0,Overton Park Golf Course,missing
0,Gold Course at Bay Tree Golf Plantation,http://www.baytreegolfplantation.com/
0,Dakota Dunes Country Club,missing
0,Turin Highlands Golf Course,missing
0,Lake Course at Carolina Trace Country Club,missing
0,Avocet Course at Wild Wing Plantation,http://www.wildwing.com
0,Prestwick Village Golf Club,missing
0,Pike County Country Club,missing
0,Dam Nine Course at Arroyo del Oso Golf Course,missing
0,Tullymore Course at St. Ives Resort,http://www.stivesgolf.com
0,Moffett Field Golf Club,missing
0,ThunderHawk Golf Club,http://www.lcfpd.org/thunderhawk/
0,South Course at Reid Memorial Park Golf Course,missing
0,North Course at Tiburon Golf Club,missing
0,Meadowlakes Golf & Country Club,missing
0,Chestnut Ridge Course at Chestnut Ridge Golf Club,missing
0,Rutgers University Golf Course,missing
0,Telluride Golf Club,missing
0,Naval Air Station Brunswick Golf Course,missing
